membership,partition,partition_position,row_id,true_label,binary_group,family_group
0,target_validation,6672,121600,1,Attack,DoS
0,target_validation,6159,10239,0,Normal,Normal
1,target_train,23398,44235,0,Normal,Normal
0,target_validation,10916,109299,0,Normal,Normal
1,target_train,1382,104822,1,Attack,DoS
0,target_validation,1339,61103,1,Attack,DoS
1,target_train,41771,66672,0,Normal,Normal
0,target_validation,1317,964,0,Normal,Normal
1,target_train,72576,107193,0,Normal,Normal
0,target_validation,1363,92572,1,Attack,Probe
0,target_validation,4659,75644,0,Normal,Normal
0,target_validation,2944,113272,1,Attack,DoS
0,target_validation,3334,13383,0,Normal,Normal
1,target_train,80317,90300,1,Attack,Probe
1,target_train,27652,70733,1,Attack,DoS
1,target_train,20818,117328,0,Normal,Normal
1,target_train,73171,50033,1,Attack,Probe
0,target_validation,7994,46588,0,Normal,Normal
1,target_train,41312,83934,1,Attack,DoS
1,target_train,28475,102038,0,Normal,Normal
1,target_train,2839,30585,1,Attack,DoS
1,target_train,40869,69219,1,Attack,DoS
0,target_validation,9056,66261,0,Normal,Normal
0,target_validation,11725,112506,1,Attack,DoS
0,target_validation,7036,111616,1,Attack,DoS
1,target_train,78364,100817,0,Normal,Normal
0,target_validation,8130,116875,0,Normal,Normal
1,target_train,63021,11950,0,Normal,Normal
0,target_validation,11026,104296,0,Normal,Normal
1,target_train,30130,13160,0,Normal,Normal
1,target_train,1209,121990,0,Normal,Normal
0,target_validation,5284,33658,1,Attack,DoS
0,target_validation,5426,67597,1,Attack,DoS
0,target_validation,11512,40781,1,Attack,Probe
0,target_validation,49,106782,1,Attack,Probe
1,target_train,75480,87081,1,Attack,DoS
1,target_train,5293,18799,0,Normal,Normal
1,target_train,27116,23536,1,Attack,DoS
0,target_validation,8729,80127,0,Normal,Normal
1,target_train,49521,38733,1,Attack,DoS
0,target_validation,2109,68858,0,Normal,Normal
0,target_validation,716,98238,0,Normal,Normal
0,target_validation,882,39423,0,Normal,Normal
1,target_train,33314,43513,1,Attack,DoS
1,target_train,14831,39180,1,Attack,Probe
0,target_validation,2414,36164,0,Normal,Normal
1,target_train,2834,54238,1,Attack,DoS
0,target_validation,9664,95123,0,Normal,Normal
1,target_train,16484,16831,0,Normal,Normal
1,target_train,23183,12180,1,Attack,DoS
1,target_train,9814,17534,0,Normal,Normal
1,target_train,19487,18459,1,Attack,Probe
0,target_validation,1705,85905,1,Attack,DoS
1,target_train,74846,87671,0,Normal,Normal
1,target_train,50213,72816,0,Normal,Normal
1,target_train,77434,57149,0,Normal,Normal
1,target_train,33381,60472,0,Normal,Normal
1,target_train,37408,27184,1,Attack,Probe
0,target_validation,11275,105614,1,Attack,DoS
0,target_validation,10320,30421,1,Attack,Probe
1,target_train,23253,114117,0,Normal,Normal
0,target_validation,3045,8913,1,Attack,Probe
0,target_validation,7581,37223,1,Attack,Probe
0,target_validation,4620,50272,1,Attack,Rare
1,target_train,27316,116681,0,Normal,Normal
0,target_validation,8240,69678,0,Normal,Normal
0,target_validation,257,120036,0,Normal,Normal
1,target_train,12383,84364,1,Attack,Probe
0,target_validation,1197,34018,1,Attack,DoS
1,target_train,78708,9868,1,Attack,DoS
1,target_train,83984,66820,0,Normal,Normal
1,target_train,67803,55754,0,Normal,Normal
0,target_validation,105,86311,0,Normal,Normal
0,target_validation,9414,80520,0,Normal,Normal
1,target_train,28219,110453,0,Normal,Normal
0,target_validation,10856,116083,1,Attack,DoS
1,target_train,25885,65613,1,Attack,DoS
1,target_train,43863,23365,1,Attack,DoS
1,target_train,80756,35375,0,Normal,Normal
0,target_validation,28,15266,1,Attack,DoS
0,target_validation,2249,98083,0,Normal,Normal
0,target_validation,4204,98647,1,Attack,DoS
1,target_train,12019,10252,1,Attack,DoS
1,target_train,34058,29532,1,Attack,DoS
1,target_train,76807,26567,0,Normal,Normal
1,target_train,24290,113352,0,Normal,Normal
1,target_train,97,77367,1,Attack,DoS
0,target_validation,2555,97723,1,Attack,Probe
0,target_validation,1742,60651,1,Attack,DoS
1,target_train,86021,13885,1,Attack,DoS
0,target_validation,11508,103170,0,Normal,Normal
0,target_validation,11128,57934,1,Attack,DoS
1,target_train,35613,110954,1,Attack,DoS
0,target_validation,8150,38772,0,Normal,Normal
0,target_validation,1451,90324,0,Normal,Normal
1,target_train,27005,2213,0,Normal,Normal
0,target_validation,897,39209,1,Attack,Probe
1,target_train,62502,76500,1,Attack,DoS
1,target_train,72775,58777,1,Attack,DoS
0,target_validation,8060,70058,0,Normal,Normal
1,target_train,27202,84046,0,Normal,Normal
1,target_train,57672,123674,1,Attack,DoS
0,target_validation,448,44618,1,Attack,Probe
0,target_validation,1200,77900,1,Attack,DoS
0,target_validation,641,48816,0,Normal,Normal
1,target_train,2330,122290,1,Attack,DoS
1,target_train,35977,101475,1,Attack,DoS
1,target_train,84568,65237,1,Attack,Probe
1,target_train,75029,108735,0,Normal,Normal
0,target_validation,2009,95110,1,Attack,DoS
1,target_train,18068,42481,1,Attack,DoS
0,target_validation,10196,120383,1,Attack,Probe
1,target_train,58688,123724,0,Normal,Normal
1,target_train,58590,51074,0,Normal,Normal
1,target_train,55823,64622,0,Normal,Normal
0,target_validation,4450,19764,1,Attack,DoS
1,target_train,38921,22459,0,Normal,Normal
0,target_validation,5497,65528,1,Attack,Probe
0,target_validation,12382,45292,0,Normal,Normal
1,target_train,19795,48897,1,Attack,Probe
1,target_train,11794,13282,1,Attack,DoS
0,target_validation,158,40774,0,Normal,Normal
0,target_validation,8736,31026,0,Normal,Normal
1,target_train,63307,56304,1,Attack,Rare
0,target_validation,7826,61419,1,Attack,Rare
0,target_validation,11116,101596,0,Normal,Normal
0,target_validation,5052,16156,1,Attack,DoS
0,target_validation,5238,66517,1,Attack,DoS
0,target_validation,5133,84195,1,Attack,DoS
0,target_validation,6814,116349,0,Normal,Normal
0,target_validation,11103,45147,1,Attack,DoS
0,target_validation,6418,3662,0,Normal,Normal
1,target_train,68955,90594,0,Normal,Normal
0,target_validation,3416,121415,0,Normal,Normal
1,target_train,51822,35865,0,Normal,Normal
0,target_validation,12136,54080,1,Attack,DoS
0,target_validation,9947,110927,0,Normal,Normal
0,target_validation,2219,45722,0,Normal,Normal
1,target_train,12062,68245,0,Normal,Normal
1,target_train,6315,8463,1,Attack,DoS
0,target_validation,11549,122089,0,Normal,Normal
0,target_validation,8770,4119,1,Attack,DoS
0,target_validation,6931,86411,0,Normal,Normal
0,target_validation,7995,83213,0,Normal,Normal
0,target_validation,316,73844,0,Normal,Normal
0,target_validation,3492,101624,0,Normal,Normal
1,target_train,47766,14929,0,Normal,Normal
1,target_train,23337,3870,1,Attack,Probe
1,target_train,74143,19182,0,Normal,Normal
1,target_train,8492,29263,0,Normal,Normal
1,target_train,13391,108357,1,Attack,Probe
1,target_train,40813,68730,1,Attack,DoS
0,target_validation,10247,10798,1,Attack,DoS
1,target_train,7226,99449,1,Attack,Probe
0,target_validation,1394,101607,1,Attack,DoS
0,target_validation,5225,2664,1,Attack,DoS
1,target_train,67820,19583,0,Normal,Normal
0,target_validation,12422,20290,1,Attack,DoS
1,target_train,16958,112239,1,Attack,Probe
0,target_validation,2351,33987,0,Normal,Normal
0,target_validation,4445,81494,1,Attack,DoS
1,target_train,35879,71039,0,Normal,Normal
0,target_validation,5941,63923,0,Normal,Normal
0,target_validation,2811,96540,1,Attack,DoS
1,target_train,43581,36741,0,Normal,Normal
0,target_validation,10984,45769,1,Attack,DoS
0,target_validation,8190,46491,0,Normal,Normal
1,target_train,62353,30795,0,Normal,Normal
1,target_train,53087,102025,1,Attack,DoS
0,target_validation,4716,19309,0,Normal,Normal
0,target_validation,730,109876,1,Attack,DoS
1,target_train,15658,70419,1,Attack,DoS
0,target_validation,3548,49901,1,Attack,DoS
1,target_train,29294,8263,1,Attack,DoS
1,target_train,74365,79066,0,Normal,Normal
0,target_validation,4972,94718,0,Normal,Normal
0,target_validation,8581,58898,1,Attack,DoS
0,target_validation,5183,105161,1,Attack,DoS
1,target_train,41903,11679,1,Attack,Probe
1,target_train,81944,68394,0,Normal,Normal
1,target_train,26345,46826,0,Normal,Normal
1,target_train,66505,4638,1,Attack,DoS
1,target_train,88027,59069,0,Normal,Normal
1,target_train,16212,84351,1,Attack,DoS
0,target_validation,296,39743,0,Normal,Normal
0,target_validation,10440,70277,0,Normal,Normal
0,target_validation,11203,110786,1,Attack,DoS
1,target_train,72701,2268,1,Attack,Probe
1,target_train,10861,96155,1,Attack,DoS
0,target_validation,2896,96551,0,Normal,Normal
0,target_validation,12392,70594,0,Normal,Normal
0,target_validation,9431,70781,0,Normal,Normal
0,target_validation,10522,72704,1,Attack,DoS
0,target_validation,2810,118183,0,Normal,Normal
0,target_validation,5250,11355,0,Normal,Normal
0,target_validation,11933,76526,0,Normal,Normal
0,target_validation,11069,107675,1,Attack,DoS
0,target_validation,8169,3700,0,Normal,Normal
1,target_train,23128,14615,1,Attack,DoS
1,target_train,31644,11681,1,Attack,DoS
1,target_train,84787,50748,1,Attack,DoS
0,target_validation,3898,113565,0,Normal,Normal
1,target_train,85370,77610,0,Normal,Normal
0,target_validation,5341,66268,1,Attack,DoS
0,target_validation,1970,80419,1,Attack,DoS
0,target_validation,4209,41471,1,Attack,DoS
0,target_validation,8696,80015,0,Normal,Normal
0,target_validation,8232,17813,0,Normal,Normal
0,target_validation,9921,99050,0,Normal,Normal
1,target_train,56060,114932,0,Normal,Normal
0,target_validation,10618,94955,1,Attack,DoS
0,target_validation,11876,82460,1,Attack,DoS
1,target_train,30282,53904,0,Normal,Normal
1,target_train,84046,63967,1,Attack,DoS
0,target_validation,2370,98191,1,Attack,Probe
1,target_train,24294,70001,0,Normal,Normal
1,target_train,57384,14520,0,Normal,Normal
1,target_train,24605,121481,1,Attack,DoS
1,target_train,11304,86470,0,Normal,Normal
0,target_validation,7731,73898,1,Attack,Probe
1,target_train,79815,1759,0,Normal,Normal
0,target_validation,3818,47848,0,Normal,Normal
0,target_validation,7322,60583,0,Normal,Normal
0,target_validation,9252,77518,1,Attack,DoS
0,target_validation,2105,84446,0,Normal,Normal
0,target_validation,11140,18301,1,Attack,DoS
1,target_train,54793,54743,0,Normal,Normal
1,target_train,66983,25432,1,Attack,DoS
0,target_validation,3194,29889,0,Normal,Normal
0,target_validation,11785,10879,0,Normal,Normal
1,target_train,69516,79300,0,Normal,Normal
1,target_train,36673,30811,1,Attack,DoS
0,target_validation,7270,26606,1,Attack,DoS
0,target_validation,11276,55849,0,Normal,Normal
1,target_train,8942,53809,0,Normal,Normal
0,target_validation,11377,37978,1,Attack,DoS
0,target_validation,12583,115821,0,Normal,Normal
1,target_train,33622,13346,0,Normal,Normal
1,target_train,60305,43119,1,Attack,Probe
0,target_validation,10550,57652,1,Attack,DoS
1,target_train,78653,89785,0,Normal,Normal
1,target_train,42816,45078,1,Attack,Probe
0,target_validation,7820,57328,1,Attack,DoS
1,target_train,77129,23757,0,Normal,Normal
1,target_train,84422,19345,0,Normal,Normal
0,target_validation,11084,32032,1,Attack,Probe
0,target_validation,1916,107922,1,Attack,DoS
1,target_train,31508,117960,1,Attack,Probe
0,target_validation,12276,104502,0,Normal,Normal
0,target_validation,3956,7934,1,Attack,Probe
1,target_train,53757,66481,0,Normal,Normal
0,target_validation,1983,69707,1,Attack,Probe
0,target_validation,6716,29437,0,Normal,Normal
0,target_validation,440,59881,0,Normal,Normal
1,target_train,3195,4442,0,Normal,Normal
1,target_train,69642,106442,0,Normal,Normal
1,target_train,46054,114113,0,Normal,Normal
0,target_validation,6300,116165,1,Attack,DoS
1,target_train,40805,25750,0,Normal,Normal
0,target_validation,11411,65514,0,Normal,Normal
1,target_train,12494,81953,0,Normal,Normal
1,target_train,8471,107235,1,Attack,DoS
1,target_train,79948,71721,1,Attack,DoS
0,target_validation,1503,122020,1,Attack,Rare
0,target_validation,4443,60,0,Normal,Normal
1,target_train,71063,111413,0,Normal,Normal
0,target_validation,9136,45860,0,Normal,Normal
1,target_train,85629,65783,1,Attack,Probe
1,target_train,69079,121843,0,Normal,Normal
0,target_validation,2840,37451,0,Normal,Normal
0,target_validation,6280,69393,1,Attack,DoS
0,target_validation,7819,67151,1,Attack,DoS
0,target_validation,2864,51579,0,Normal,Normal
0,target_validation,2846,92356,0,Normal,Normal
0,target_validation,11880,60860,0,Normal,Normal
1,target_train,63493,70224,1,Attack,DoS
0,target_validation,7878,70873,0,Normal,Normal
0,target_validation,10628,17436,0,Normal,Normal
0,target_validation,11517,36753,0,Normal,Normal
0,target_validation,5822,43246,1,Attack,DoS
1,target_train,64893,45904,0,Normal,Normal
0,target_validation,12399,74680,0,Normal,Normal
1,target_train,36763,509,1,Attack,Probe
1,target_train,10189,10146,0,Normal,Normal
1,target_train,66849,97835,1,Attack,DoS
1,target_train,6746,63061,0,Normal,Normal
1,target_train,51547,26036,0,Normal,Normal
1,target_train,75042,21019,0,Normal,Normal
0,target_validation,1915,57870,0,Normal,Normal
0,target_validation,12404,39042,0,Normal,Normal
0,target_validation,23,69554,0,Normal,Normal
0,target_validation,9288,52569,0,Normal,Normal
1,target_train,82344,103788,1,Attack,DoS
0,target_validation,841,82980,1,Attack,DoS
0,target_validation,751,97423,0,Normal,Normal
1,target_train,13407,18346,0,Normal,Normal
0,target_validation,2314,43195,0,Normal,Normal
1,target_train,37616,25349,1,Attack,Probe
1,target_train,52785,32810,0,Normal,Normal
1,target_train,1188,2943,0,Normal,Normal
0,target_validation,3066,56034,0,Normal,Normal
1,target_train,68774,20688,0,Normal,Normal
1,target_train,18549,112970,1,Attack,DoS
0,target_validation,4540,30077,1,Attack,Probe
1,target_train,29418,104332,1,Attack,DoS
0,target_validation,11738,80628,0,Normal,Normal
0,target_validation,11219,16226,0,Normal,Normal
1,target_train,32850,20301,0,Normal,Normal
1,target_train,81400,81568,0,Normal,Normal
1,target_train,74438,29653,0,Normal,Normal
0,target_validation,10918,16484,0,Normal,Normal
0,target_validation,8773,36699,1,Attack,Probe
0,target_validation,8883,60920,0,Normal,Normal
1,target_train,79797,64757,0,Normal,Normal
1,target_train,83069,54510,0,Normal,Normal
1,target_train,61058,29102,0,Normal,Normal
0,target_validation,11754,104729,1,Attack,DoS
1,target_train,33756,91831,0,Normal,Normal
0,target_validation,640,3296,0,Normal,Normal
1,target_train,60791,101685,0,Normal,Normal
1,target_train,60651,45518,0,Normal,Normal
1,target_train,85571,44938,1,Attack,DoS
0,target_validation,7793,52941,1,Attack,DoS
0,target_validation,4993,46849,0,Normal,Normal
0,target_validation,5333,74150,0,Normal,Normal
1,target_train,58831,112037,0,Normal,Normal
1,target_train,79153,19836,1,Attack,DoS
0,target_validation,6717,53364,0,Normal,Normal
1,target_train,77572,29234,1,Attack,DoS
1,target_train,15634,122022,1,Attack,Probe
0,target_validation,6724,116312,1,Attack,DoS
0,target_validation,672,69408,0,Normal,Normal
1,target_train,40217,68271,0,Normal,Normal
1,target_train,37927,107593,1,Attack,DoS
1,target_train,60288,80972,0,Normal,Normal
0,target_validation,9379,122884,0,Normal,Normal
1,target_train,72289,112790,0,Normal,Normal
1,target_train,61356,78209,1,Attack,DoS
1,target_train,12075,27828,1,Attack,Probe
1,target_train,51302,24424,0,Normal,Normal
0,target_validation,5608,104084,1,Attack,DoS
0,target_validation,10140,79072,1,Attack,DoS
0,target_validation,10363,88924,1,Attack,DoS
0,target_validation,7711,913,1,Attack,DoS
1,target_train,72986,76343,0,Normal,Normal
0,target_validation,11273,104125,1,Attack,DoS
1,target_train,61017,53304,1,Attack,DoS
0,target_validation,1510,55589,0,Normal,Normal
0,target_validation,3383,63594,1,Attack,DoS
0,target_validation,12190,35363,1,Attack,DoS
1,target_train,5202,6834,1,Attack,Probe
0,target_validation,19,84548,1,Attack,DoS
0,target_validation,12302,102066,0,Normal,Normal
0,target_validation,1737,77659,1,Attack,DoS
0,target_validation,3732,111678,1,Attack,DoS
1,target_train,70360,51014,1,Attack,DoS
1,target_train,79975,72660,1,Attack,Probe
0,target_validation,8603,68990,1,Attack,Probe
1,target_train,28142,43026,1,Attack,DoS
0,target_validation,5481,125122,0,Normal,Normal
1,target_train,81128,39956,1,Attack,DoS
0,target_validation,4237,100838,0,Normal,Normal
1,target_train,67614,120671,1,Attack,DoS
0,target_validation,8462,75730,1,Attack,DoS
1,target_train,48551,60325,1,Attack,DoS
1,target_train,26631,9834,0,Normal,Normal
1,target_train,43269,3595,0,Normal,Normal
1,target_train,26974,106427,0,Normal,Normal
0,target_validation,6831,81183,0,Normal,Normal
1,target_train,42258,109766,1,Attack,DoS
1,target_train,7280,27930,1,Attack,Probe
0,target_validation,7487,68050,1,Attack,Probe
0,target_validation,11847,56164,0,Normal,Normal
1,target_train,23405,67689,1,Attack,DoS
1,target_train,47390,122644,1,Attack,Probe
0,target_validation,1933,456,1,Attack,DoS
0,target_validation,836,38244,0,Normal,Normal
0,target_validation,7028,40619,0,Normal,Normal
0,target_validation,307,109016,1,Attack,Probe
1,target_train,60420,58206,1,Attack,Probe
1,target_train,22912,87414,0,Normal,Normal
0,target_validation,8954,90998,0,Normal,Normal
0,target_validation,1828,9936,0,Normal,Normal
1,target_train,48086,104695,0,Normal,Normal
1,target_train,12345,874,1,Attack,Probe
0,target_validation,6523,66766,1,Attack,DoS
0,target_validation,7603,64861,1,Attack,DoS
1,target_train,74236,59696,0,Normal,Normal
0,target_validation,80,14195,1,Attack,DoS
1,target_train,71919,119516,0,Normal,Normal
0,target_validation,7194,102951,1,Attack,Probe
0,target_validation,11081,95834,1,Attack,DoS
1,target_train,35306,50513,0,Normal,Normal
0,target_validation,9893,113294,0,Normal,Normal
0,target_validation,8521,36932,0,Normal,Normal
0,target_validation,12269,42200,0,Normal,Normal
1,target_train,25008,59879,0,Normal,Normal
0,target_validation,1534,4012,0,Normal,Normal
1,target_train,31327,117763,1,Attack,DoS
0,target_validation,11920,100300,0,Normal,Normal
0,target_validation,11559,78413,0,Normal,Normal
1,target_train,82499,8563,0,Normal,Normal
0,target_validation,3591,64719,0,Normal,Normal
1,target_train,50560,41095,0,Normal,Normal
1,target_train,43570,44738,1,Attack,DoS
1,target_train,74383,50503,1,Attack,DoS
0,target_validation,1133,93594,0,Normal,Normal
1,target_train,25378,17542,0,Normal,Normal
0,target_validation,9856,86160,0,Normal,Normal
0,target_validation,4241,3655,1,Attack,DoS
0,target_validation,7538,52019,1,Attack,DoS
1,target_train,87030,70169,0,Normal,Normal
1,target_train,35858,60035,1,Attack,DoS
0,target_validation,8412,87466,0,Normal,Normal
0,target_validation,8516,119886,1,Attack,DoS
0,target_validation,3918,22392,0,Normal,Normal
0,target_validation,9202,94290,1,Attack,DoS
1,target_train,25239,34481,0,Normal,Normal
0,target_validation,2297,59633,0,Normal,Normal
1,target_train,13445,6955,0,Normal,Normal
1,target_train,85865,87637,0,Normal,Normal
1,target_train,4336,114842,0,Normal,Normal
0,target_validation,9793,6868,1,Attack,DoS
0,target_validation,3770,17605,0,Normal,Normal
0,target_validation,7440,25466,0,Normal,Normal
0,target_validation,10704,37960,1,Attack,DoS
0,target_validation,4321,41721,1,Attack,DoS
0,target_validation,8951,93930,0,Normal,Normal
1,target_train,43338,25265,1,Attack,DoS
0,target_validation,3545,110272,1,Attack,DoS
1,target_train,50019,105020,1,Attack,DoS
0,target_validation,8406,93918,0,Normal,Normal
1,target_train,24954,72716,1,Attack,DoS
0,target_validation,5376,55493,0,Normal,Normal
1,target_train,53505,26094,0,Normal,Normal
1,target_train,40542,23711,0,Normal,Normal
1,target_train,17283,31125,0,Normal,Normal
0,target_validation,12481,19679,0,Normal,Normal
0,target_validation,7866,85688,1,Attack,DoS
1,target_train,10969,75199,0,Normal,Normal
1,target_train,71733,90787,0,Normal,Normal
0,target_validation,6696,89131,0,Normal,Normal
1,target_train,77977,79664,0,Normal,Normal
1,target_train,58011,31544,1,Attack,DoS
0,target_validation,3041,70293,0,Normal,Normal
1,target_train,11085,112315,1,Attack,Probe
1,target_train,4727,57660,1,Attack,DoS
0,target_validation,9933,48501,1,Attack,DoS
1,target_train,186,26273,0,Normal,Normal
1,target_train,21710,6801,0,Normal,Normal
1,target_train,52611,13752,0,Normal,Normal
0,target_validation,2947,73035,1,Attack,DoS
1,target_train,41744,101326,0,Normal,Normal
0,target_validation,6592,12568,1,Attack,DoS
0,target_validation,11487,39009,1,Attack,DoS
0,target_validation,11542,125672,1,Attack,DoS
1,target_train,26120,63007,0,Normal,Normal
0,target_validation,7442,9141,0,Normal,Normal
1,target_train,61339,115180,0,Normal,Normal
0,target_validation,5901,92768,0,Normal,Normal
0,target_validation,9675,64017,0,Normal,Normal
1,target_train,43129,81851,1,Attack,Probe
0,target_validation,7925,68947,0,Normal,Normal
1,target_train,54541,37880,1,Attack,DoS
1,target_train,10198,63950,1,Attack,Probe
0,target_validation,2777,96941,0,Normal,Normal
1,target_train,75597,41078,1,Attack,DoS
1,target_train,82156,109671,0,Normal,Normal
0,target_validation,294,101784,1,Attack,DoS
0,target_validation,3975,99897,1,Attack,Probe
0,target_validation,162,85778,1,Attack,DoS
0,target_validation,2199,74009,0,Normal,Normal
1,target_train,18748,106153,0,Normal,Normal
0,target_validation,4914,44079,0,Normal,Normal
1,target_train,72893,82672,0,Normal,Normal
0,target_validation,4270,44691,1,Attack,DoS
1,target_train,962,49313,1,Attack,DoS
0,target_validation,5049,23066,1,Attack,DoS
1,target_train,57921,92390,0,Normal,Normal
1,target_train,32645,68319,0,Normal,Normal
1,target_train,14488,119807,1,Attack,DoS
0,target_validation,12058,33441,0,Normal,Normal
1,target_train,49805,125640,1,Attack,DoS
1,target_train,13816,8442,0,Normal,Normal
1,target_train,57383,85216,0,Normal,Normal
0,target_validation,10951,11602,0,Normal,Normal
1,target_train,2857,72989,1,Attack,DoS
0,target_validation,9277,68093,0,Normal,Normal
0,target_validation,10718,44936,0,Normal,Normal
1,target_train,31318,49948,1,Attack,DoS
1,target_train,59169,19704,0,Normal,Normal
0,target_validation,3146,39928,1,Attack,DoS
1,target_train,23037,2315,1,Attack,DoS
1,target_train,22802,72935,1,Attack,DoS
1,target_train,68948,51054,0,Normal,Normal
1,target_train,17515,37206,0,Normal,Normal
0,target_validation,5427,22466,0,Normal,Normal
1,target_train,13486,103773,0,Normal,Normal
1,target_train,16761,79704,1,Attack,Probe
1,target_train,32808,38996,1,Attack,DoS
0,target_validation,11320,11375,1,Attack,DoS
1,target_train,17884,108696,0,Normal,Normal
1,target_train,28266,25948,0,Normal,Normal
1,target_train,12949,41543,0,Normal,Normal
0,target_validation,6581,66930,0,Normal,Normal
0,target_validation,10064,26598,1,Attack,DoS
0,target_validation,2361,30373,0,Normal,Normal
0,target_validation,11832,62276,1,Attack,DoS
1,target_train,44274,58887,0,Normal,Normal
1,target_train,70155,79087,0,Normal,Normal
1,target_train,23479,59218,1,Attack,DoS
1,target_train,70745,35349,1,Attack,DoS
0,target_validation,116,43757,1,Attack,Probe
0,target_validation,2565,3083,0,Normal,Normal
1,target_train,24561,28573,0,Normal,Normal
0,target_validation,9409,104566,1,Attack,DoS
0,target_validation,3716,64178,1,Attack,DoS
0,target_validation,10045,19541,0,Normal,Normal
0,target_validation,11891,113695,0,Normal,Normal
0,target_validation,1036,58632,0,Normal,Normal
1,target_train,3977,76540,1,Attack,Probe
0,target_validation,10119,2319,0,Normal,Normal
1,target_train,26915,85003,0,Normal,Normal
1,target_train,43056,108534,0,Normal,Normal
0,target_validation,1938,79779,0,Normal,Normal
1,target_train,37031,124661,1,Attack,DoS
1,target_train,64274,95270,1,Attack,DoS
1,target_train,30807,27794,0,Normal,Normal
1,target_train,41101,32463,0,Normal,Normal
0,target_validation,2343,29987,1,Attack,DoS
1,target_train,58612,81020,1,Attack,DoS
0,target_validation,7286,14909,1,Attack,DoS
0,target_validation,1600,99053,1,Attack,DoS
1,target_train,41515,53146,1,Attack,DoS
0,target_validation,8698,51911,1,Attack,DoS
1,target_train,47246,62125,0,Normal,Normal
0,target_validation,5428,49006,0,Normal,Normal
0,target_validation,8967,39681,0,Normal,Normal
0,target_validation,5069,16936,0,Normal,Normal
0,target_validation,918,38978,1,Attack,DoS
1,target_train,68612,82122,1,Attack,Probe
1,target_train,41667,28039,0,Normal,Normal
0,target_validation,10469,11233,1,Attack,Probe
1,target_train,76036,92300,1,Attack,DoS
0,target_validation,4229,56402,0,Normal,Normal
1,target_train,5363,49296,1,Attack,DoS
0,target_validation,8400,98388,0,Normal,Normal
1,target_train,80319,36264,1,Attack,Probe
0,target_validation,10322,115464,0,Normal,Normal
0,target_validation,2131,21208,1,Attack,Probe
0,target_validation,5986,15299,1,Attack,DoS
1,target_train,56652,54630,0,Normal,Normal
0,target_validation,1809,59671,0,Normal,Normal
1,target_train,43382,98249,1,Attack,DoS
0,target_validation,7811,10290,1,Attack,DoS
0,target_validation,11825,8192,0,Normal,Normal
0,target_validation,1108,71025,1,Attack,DoS
0,target_validation,3448,38845,1,Attack,Probe
0,target_validation,7503,2217,0,Normal,Normal
0,target_validation,1084,34158,1,Attack,DoS
1,target_train,87578,14509,0,Normal,Normal
0,target_validation,3648,124685,1,Attack,DoS
0,target_validation,8747,18017,0,Normal,Normal
1,target_train,26337,77480,1,Attack,DoS
1,target_train,59785,112709,1,Attack,DoS
1,target_train,74144,4058,0,Normal,Normal
0,target_validation,6602,113201,0,Normal,Normal
1,target_train,2596,61644,1,Attack,DoS
0,target_validation,922,46975,1,Attack,Probe
0,target_validation,9805,124572,0,Normal,Normal
1,target_train,73521,23635,0,Normal,Normal
0,target_validation,2892,49641,1,Attack,DoS
0,target_validation,4459,95082,1,Attack,DoS
0,target_validation,12435,74279,0,Normal,Normal
0,target_validation,5591,80,0,Normal,Normal
0,target_validation,11086,55202,0,Normal,Normal
0,target_validation,6430,58338,0,Normal,Normal
1,target_train,78113,79214,0,Normal,Normal
0,target_validation,806,109435,1,Attack,DoS
1,target_train,73172,11473,1,Attack,DoS
0,target_validation,10896,89572,1,Attack,DoS
0,target_validation,4708,24436,1,Attack,DoS
0,target_validation,2714,60676,0,Normal,Normal
0,target_validation,5584,108466,0,Normal,Normal
1,target_train,71786,67569,0,Normal,Normal
1,target_train,14529,56509,1,Attack,DoS
1,target_train,73067,107475,0,Normal,Normal
1,target_train,66507,9882,1,Attack,DoS
1,target_train,56254,6981,0,Normal,Normal
0,target_validation,10562,114367,1,Attack,DoS
1,target_train,28437,5505,0,Normal,Normal
1,target_train,73466,83922,0,Normal,Normal
0,target_validation,5558,93545,0,Normal,Normal
0,target_validation,9138,119113,0,Normal,Normal
1,target_train,71836,122206,1,Attack,DoS
1,target_train,79581,72268,0,Normal,Normal
1,target_train,21866,25968,1,Attack,DoS
1,target_train,32674,110713,0,Normal,Normal
0,target_validation,8329,98147,0,Normal,Normal
0,target_validation,3258,29157,1,Attack,DoS
1,target_train,41192,244,1,Attack,DoS
0,target_validation,10719,90552,1,Attack,DoS
1,target_train,47104,54363,1,Attack,DoS
1,target_train,61055,93350,1,Attack,Probe
1,target_train,86195,83191,0,Normal,Normal
1,target_train,44342,16871,1,Attack,DoS
1,target_train,76636,45185,0,Normal,Normal
0,target_validation,7824,91174,1,Attack,Probe
0,target_validation,5695,56127,0,Normal,Normal
1,target_train,4545,75849,0,Normal,Normal
1,target_train,35550,67855,0,Normal,Normal
0,target_validation,9122,65537,1,Attack,DoS
0,target_validation,4023,110737,1,Attack,DoS
0,target_validation,3826,116168,0,Normal,Normal
1,target_train,10069,13951,0,Normal,Normal
1,target_train,45332,61673,0,Normal,Normal
1,target_train,27475,47982,0,Normal,Normal
1,target_train,73139,121532,0,Normal,Normal
1,target_train,18268,89798,1,Attack,Probe
0,target_validation,9593,102034,1,Attack,DoS
0,target_validation,12346,119038,1,Attack,Probe
0,target_validation,9599,55372,0,Normal,Normal
